Id,nb_visages,position_visage,emotion1,emotion2
tt0110971,1,1,2,0
tt0110997,0,0,0,0
tt0111001,1,1,1,0
tt0111003,0,0,0,0
tt0111054,1,1,0,0
tt0111070,0,0,0,0
tt0111094,0,0,0,0
tt0111102,0,0,0,0
tt0111125,2,1,1,1
tt0111127,1,1,2,0
tt0111143,0,0,0,0
tt0111161,0,0,0,0
tt0111187,0,0,0,0
tt0111194,1,1,5,0
tt0111218,1,1,3,0
tt0111252,1,1,1,0
tt0111255,1,1,3,0
tt0111256,1,1,2,0
tt0111257,0,0,0,0
tt0111271,1,1,3,0
tt0111280,0,0,0,0
tt0111282,0,0,0,0
tt0111301,1,1,3,0
tt0111323,0,0,0,0
tt0111333,1,1,0,0
tt0111359,0,0,0,0
tt0111400,1,1,2,0
tt0111408,0,0,0,0
tt0111418,1,1,2,0
tt0111419,0,0,0,0
tt0111438,1,1,3,0
tt0111470,0,0,0,0
tt0111477,1,1,1,0
tt0111488,1,2,3,0
tt0111503,1,2,1,0
tt0111507,1,1,3,0
tt0111614,0,0,0,0
tt0111653,1,1,1,0
tt0111667,1,2,2,0
tt0111693,0,0,0,0
tt0111712,2,1,2,2
tt0111732,5,1,2,1
tt0111742,1,1,1,0
tt0111756,0,0,0,0
tt0111797,1,2,2,0
tt0111804,1,1,2,0
tt0112255,0,0,0,0
tt0112281,1,1,5,0
tt0112288,0,0,0,0
tt0112302,1,2,4,0
tt0112342,1,2,1,0
tt0112346,0,0,0,0
tt0112368,2,2,2,2
tt0112384,0,0,0,0
tt0112401,1,2,1,0
tt0112427,2,2,4,1
tt0112431,0,0,0,0
tt0112435,0,0,0,0
tt0112442,0,0,0,0
tt0112452,0,0,0,0
tt0112453,0,0,0,0
tt0112461,1,1,1,0
tt0112462,1,1,3,0
tt0112471,1,1,3,0
tt0112495,0,0,0,0
tt0112499,1,1,5,0
tt0112508,0,0,0,0
tt0112536,0,0,0,0
tt0112541,0,0,0,0
tt0112571,2,1,2,3
tt0112572,0,0,0,0
tt0112573,2,2,1,3
tt0112579,1,2,3,0
tt0112585,1,1,2,0
tt0112606,0,0,0,0
tt0112625,0,0,0,0
tt0112637,1,2,4,0
tt0112641,3,1,3,1
tt0112642,0,0,0,0
tt0112679,0,0,0,0
tt0112682,0,0,0,0
tt0112688,0,0,0,0
tt0112697,1,1,5,0
tt0112702,1,1,1,0
tt0112715,0,0,0,0
tt0112722,0,0,0,0
tt0112740,0,0,0,0
tt0112744,1,1,4,0
tt0112749,1,2,3,0
tt0112757,2,2,2,2
tt0112760,1,1,1,0
tt0112792,2,1,1,1
tt0112818,1,1,0,0
tt0112819,1,1,3,0
tt0112851,1,2,2,0
tt0112854,1,1,1,0
tt0112857,0,0,0,0
tt0112864,1,2,3,0
tt0112887,1,1,3,0
tt0112895,1,1,2,0
tt0112896,1,1,2,0
tt0112950,2,1,1,1
tt0112959,0,0,0,0
tt0112966,1,1,5,0
tt0113028,1,1,1,0
tt0113041,1,1,1,0
tt0113044,0,0,0,0
tt0113071,2,1,4,1
tt0113089,0,0,0,0
tt0113097,0,0,0,0
tt0113101,2,1,3,2
tt0113107,1,1,1,0
tt0113114,0,0,0,0
tt0113117,1,2,2,0
tt0113118,1,1,1,0
tt0113133,1,1,3,0
tt0113158,2,2,2,1
tt0113161,4,1,3,1
tt0113189,0,0,0,0
tt0113198,0,0,0,0
tt0113199,1,1,5,0
tt0113228,3,1,1,2
tt0113234,0,0,0,0
tt0113243,1,1,1,0
tt0113253,0,0,0,0
tt0113277,3,1,1,3
tt0113303,1,2,4,0
tt0113305,1,2,3,0
tt0113321,0,0,0,0
tt0113347,2,2,1,1
tt0113362,1,1,3,0
tt0113416,0,0,0,0
tt0113419,0,0,0,0
tt0113442,0,0,0,0
tt0113443,6,2,2,2
tt0113451,0,0,0,0
tt0113463,2,1,1,1
tt0113464,1,1,1,0
tt0113481,1,1,3,0
tt0113490,2,1,1,1
tt0113492,0,0,0,0
tt0113497,1,1,1,0
tt0113500,1,1,1,0
tt0113501,1,1,1,0
tt0113533,1,1,1,0
tt0113537,0,0,0,0
tt0113538,0,0,0,0
tt0113540,2,2,3,3
tt0113552,3,1,4,3
tt0113612,0,0,0,0
tt0113617,1,1,3,0
tt0113627,0,0,0,0
tt0113650,1,2,2,0
tt0113670,1,1,0,0
tt0113674,0,0,0,0
tt0113677,2,2,5,1
tt0113690,0,0,0,0
tt0113691,1,1,2,0
tt0113726,0,0,0,0
tt0113729,1,1,2,0
tt0113737,0,0,0,0
tt0113749,1,2,3,0
tt0113755,2,2,5,2
tt0113758,0,0,0,0
tt0113762,0,0,0,0
tt0113808,1,1,1,0
tt0113819,1,1,5,0
tt0113845,1,1,1,0
tt0113849,1,1,1,0
tt0113851,4,2,2,2
tt0113855,0,0,0,0
tt0113862,1,1,5,0
tt0113870,1,1,4,0
tt0113896,3,1,1,1
tt0113957,0,0,0,0
tt0113965,0,0,0,0
tt0113967,1,1,3,0
tt0113972,0,0,0,0
tt0113973,0,0,0,0
tt0113986,1,1,2,0
tt0113987,0,0,0,0
tt0114011,4,1,1,2
tt0114048,3,1,2,2
tt0114057,0,0,0,0
tt0114069,1,2,5,0
tt0114084,1,1,1,0
tt0114095,1,1,0,0
tt0114108,0,0,0,0
tt0114113,2,2,1,5
tt0114117,1,1,0,0
tt0114148,0,0,0,0
tt0114168,0,0,0,0
tt0114194,0,0,0,0
tt0114210,0,0,0,0
tt0114214,1,1,1,0
tt0114272,3,1,1,1
tt0114279,1,2,1,0
tt0114287,0,0,0,0
tt0114296,1,1,2,0
tt0114319,1,2,3,0
tt0114323,0,0,0,0
tt0114345,1,1,1,0
tt0114371,1,1,3,0
tt0114388,2,2,2,2
tt0114435,1,2,3,0
tt0114436,0,0,0,0
tt0114474,0,0,0,0
tt0114478,1,1,2,0
tt0114496,1,1,3,0
tt0114508,0,0,0,0
tt0114534,0,0,0,0
tt0114536,1,1,3,0
tt0114558,2,1,1,1
tt0114571,0,0,0,0
tt0114576,0,0,0,0
tt0114608,1,2,3,0
tt0114609,0,0,0,0
tt0114614,0,0,0,0
tt0114660,2,2,3,1
tt0114663,1,2,2,0
tt0114666,1,1,3,0
tt0114681,1,1,1,0
tt0114682,0,0,0,0
tt0114694,1,1,3,0
tt0114697,1,1,3,0
tt0114702,1,1,3,0
tt0114709,1,1,2,0
tt0114753,0,0,0,0
tt0114781,0,0,0,0
tt0114788,1,2,1,0
tt0114798,0,0,0,0
tt0114805,3,1,2,2
tt0114814,0,0,0,0
tt0114825,1,1,1,0
tt0114852,0,0,0,0
tt0114857,1,1,3,0
tt0114885,3,1,2,2
tt0114887,0,0,0,0
tt0114888,1,1,1,0
tt0114898,0,0,0,0
tt0114924,0,0,0,0
tt0114928,1,1,3,0
tt0114937,0,0,0,0
tt0114938,0,0,0,0
tt0115012,0,0,0,0
tt0115438,2,2,3,1
tt0115472,1,2,2,0
tt0115493,0,0,0,0
tt0115509,0,0,0,0
tt0115530,1,1,4,0
tt0115531,1,1,3,0
tt0115571,1,1,5,0
tt0115580,1,1,2,0
tt0115600,0,0,0,0
tt0115610,0,0,0,0
tt0115624,1,1,4,0
tt0115632,4,1,3,1
tt0115639,2,1,1,2
tt0115640,0,0,0,0
tt0115641,0,0,0,0
tt0115644,0,0,0,0
tt0115645,1,1,5,0
tt0115676,2,1,2,1
tt0115678,1,1,1,0
tt0115683,0,0,0,0
tt0115685,0,0,0,0
tt0115697,0,0,0,0
tt0115725,1,2,1,0
tt0115734,0,0,0,0
tt0115736,0,0,0,0
tt0115742,1,1,1,0
tt0115751,0,0,0,0
tt0115783,0,0,0,0
tt0115798,0,0,0,0
tt0115836,0,0,0,0
tt0115837,2,1,1,2
tt0115851,2,2,1,2
tt0115857,1,1,3,0
tt0115862,0,0,0,0
tt0115906,1,1,2,0
tt0115907,2,1,5,3
tt0115927,2,1,2,1
tt0115956,1,1,3,0
tt0115963,0,0,0,0
tt0115986,0,0,0,0
tt0115988,2,1,3,1
tt0115994,1,1,0,0
tt0116000,0,0,0,0
tt0116040,0,0,0,0
tt0116059,1,1,2,0
tt0116126,0,0,0,0
tt0116130,0,0,0,0
tt0116136,0,0,0,0
tt0116151,1,1,2,0
tt0116165,1,1,3,0
tt0116167,1,1,3,0
tt0116168,0,0,0,0
tt0116191,1,1,2,0
tt0116209,0,0,0,0
tt0116213,1,1,3,0
tt0116225,0,0,0,0
tt0116240,0,0,0,0
tt0116242,0,0,0,0
tt0116250,1,2,3,0
tt0116253,0,0,0,0
tt0116259,0,0,0,0
tt0116260,2,1,5,0
tt0116269,3,1,2,2
tt0116275,0,0,0,0
tt0116277,4,1,3,3
tt0116282,0,0,0,0
tt0116287,1,1,1,0
tt0116289,1,1,1,0
tt0116311,0,0,0,0
tt0116313,2,1,2,2
tt0116320,1,1,0,0
tt0116322,1,1,2,0
tt0116324,2,1,1,2
tt0116329,1,1,1,0
tt0116332,3,1,1,1
tt0116353,2,2,1,3
tt0116361,1,1,1,0
tt0116365,1,2,2,0
tt0116367,0,0,0,0
tt0116378,3,1,3,3
tt0116404,4,1,1,2
tt0116405,0,0,0,0
tt0116409,0,0,0,0
tt0116410,0,0,0,0
tt0116414,3,1,0,0
tt0116421,1,1,3,0
tt0116442,2,2,1,3
tt0116448,1,1,2,0
tt0116483,1,1,1,0
tt0116493,1,2,1,0
tt0116508,0,0,0,0
tt0116531,1,2,1,0
tt0116552,0,0,0,0
tt0116571,5,2,3,1
tt0116583,1,2,2,0
tt0116594,1,2,3,0
tt0116601,1,2,1,0
tt0116606,2,1,2,4
tt0116621,0,0,0,0
tt0116629,0,0,0,0
tt0116635,0,0,0,0
tt0116654,1,1,1,0
tt0116669,1,1,2,0
tt0116683,0,0,0,0
tt0116695,0,0,0,0
tt0116705,1,1,0,0
tt0116707,0,0,0,0
tt0116722,1,1,1,0
tt0116731,1,1,3,0
tt0116745,3,1,1,1
tt0116748,3,2,1,1
tt0116756,0,0,0,0
tt0116762,1,1,5,0
tt0116768,0,0,0,0
tt0116778,1,1,2,0
tt0116823,0,0,0,0
tt0116827,1,1,1,0
tt0116830,1,1,3,0
tt0116839,0,0,0,0
tt0116905,3,2,3,3
tt0116908,1,2,1,0
tt0116913,2,2,1,2
tt0116920,1,1,3,0
tt0116922,0,0,0,0
tt0116928,1,1,3,0
tt0116953,2,1,1,1
tt0116996,2,2,0,1
tt0116999,0,0,0,0
tt0117002,1,2,1,0
tt0117008,1,1,1,0
tt0117011,1,1,1,0
tt0117038,0,0,0,0
tt0117039,1,1,4,0
tt0117040,0,0,0,0
tt0117057,0,0,0,0
tt0117060,0,0,0,0
tt0117071,1,1,1,0
tt0117093,0,0,0,0
tt0117102,0,0,0,0
tt0117104,2,2,2,3
tt0117107,2,1,1,1
tt0117108,0,0,0,0
tt0117110,0,0,0,0
tt0117119,3,1,1,2
tt0117128,0,0,0,0
tt0117202,1,1,2,0
tt0117247,1,1,2,0
tt0117260,2,1,1,5
tt0117283,0,0,0,0
tt0117293,1,2,3,0
tt0117320,0,0,0,0
tt0117331,0,0,0,0
tt0117332,0,0,0,0
tt0117333,0,0,0,0
tt0117372,1,1,2,0
tt0117381,0,0,0,0
tt0117420,0,0,0,0
tt0117427,2,2,1,2
tt0117438,1,2,3,0
tt0117473,1,1,0,0
tt0117477,1,1,1,0
tt0117500,0,0,0,0
tt0117509,0,0,0,0
tt0117550,0,0,0,0
tt0117571,0,0,0,0
tt0117582,1,1,1,0
tt0117603,4,2,1,1
tt0117608,1,1,2,0
tt0117628,1,2,2,0
tt0117631,0,0,0,0
tt0117638,0,0,0,0
tt0117665,2,2,1,1
tt0117666,1,1,1,0
tt0117677,0,0,0,0
tt0117688,1,1,1,0
tt0117690,2,2,1,1
tt0117705,1,1,2,0
tt0117718,1,2,1,0
tt0117723,1,1,1,0
tt0117731,1,1,1,0
tt0117737,1,1,1,0
tt0117765,1,1,1,0
tt0117768,1,1,2,0
tt0117774,1,1,1,0
tt0117781,2,1,1,1
tt0117784,2,2,1,1
tt0117786,2,2,2,2
tt0117791,0,0,0,0
tt0117802,0,0,0,0
tt0117826,0,0,0,0
tt0117873,1,1,3,0
tt0117887,1,1,1,0
tt0117891,2,1,1,1
tt0117898,1,1,5,0
tt0117913,2,1,1,1
tt0117918,0,0,0,0
tt0117924,2,1,4,1
tt0117951,1,1,3,0
tt0117958,0,0,0,0
tt0117965,1,2,1,0
tt0117979,1,1,3,0
tt0117991,2,1,1,1
tt0117998,0,0,0,0
tt0118001,1,1,3,0
tt0118002,0,0,0,0
tt0118040,1,1,0,0
tt0118044,2,1,0,5
tt0118073,1,1,2,0
tt0118113,2,1,4,3
tt0118117,3,2,4,3
tt0118147,0,0,0,0
tt0118158,2,1,4,3
tt0118163,0,0,0,0
tt0118301,0,0,0,0
tt0118523,0,0,0,0
tt0118539,1,1,2,0
tt0118540,2,2,0,2
tt0118541,0,0,0,0
tt0118548,1,1,3,0
tt0118556,1,2,2,0
tt0118566,1,2,1,0
tt0118570,0,0,0,0
tt0118571,0,0,0,0
tt0118583,0,0,0,0
tt0118586,2,2,3,2
tt0118589,0,0,0,0
tt0118604,1,2,0,0
tt0118607,1,1,4,0
tt0118615,0,0,0,0
tt0118617,1,2,1,0
tt0118632,1,2,3,0
tt0118636,1,1,1,0
tt0118647,0,0,0,0
tt0118655,2,1,5,2
tt0118665,1,1,2,0
tt0118689,0,0,0,0
tt0118691,2,1,2,4
tt0118698,2,2,3,3
tt0118708,0,0,0,0
tt0118709,0,0,0,0
tt0118715,0,0,0,0
tt0118736,1,1,1,0
tt0118744,1,1,2,0
tt0118747,0,0,0,0
tt0118749,0,0,0,0
tt0118750,0,0,0,0
tt0118760,1,1,3,0
tt0118762,0,0,0,0
tt0118764,0,0,0,0
tt0118771,0,0,0,0
tt0118772,1,1,2,0
tt0118783,3,2,1,1
tt0118787,0,0,0,0
tt0118789,2,2,1,3
tt0118798,0,0,0,0
tt0118818,3,1,4,1
tt0118829,0,0,0,0
tt0118836,0,0,0,0
tt0118842,3,2,1,5
tt0118845,0,0,0,0
tt0118859,0,0,0,0
tt0118863,0,0,0,0
tt0118870,1,1,5,0
tt0118880,2,1,3,3
tt0118883,0,0,0,0
tt0118884,0,0,0,0
tt0118887,3,1,3,4
tt0118892,0,0,0,0
tt0118894,1,1,3,0
tt0118900,0,0,0,0
tt0118901,2,1,0,2
tt0118925,0,0,0,0
tt0118927,2,1,1,3
tt0118928,2,2,1,1
tt0118929,0,0,0,0
tt0118954,2,2,3,2
tt0118956,0,0,0,0
tt0118964,0,0,0,0
tt0118966,0,0,0,0
tt0118971,2,1,1,1
tt0118972,0,0,0,0
tt0118998,1,1,2,0
tt0119008,2,1,1,3
tt0119013,1,1,1,0
tt0119019,1,2,2,0
tt0119051,2,2,3,4
tt0119052,0,0,0,0
tt0119053,0,0,0,0
tt0119062,1,2,3,0
tt0119079,1,2,3,0
tt0119080,2,2,1,0
tt0119081,0,0,0,0
tt0119086,1,1,3,0
tt0119094,1,1,3,0
tt0119098,0,0,0,0
tt0119099,0,0,0,0
tt0119115,1,1,1,0
tt0119116,2,1,1,3
tt0119123,1,1,5,0
tt0119137,1,1,0,0
tt0119141,1,1,1,0
tt0119142,1,1,1,0
tt0119152,0,0,0,0
tt0119153,0,0,0,0
tt0119164,2,1,2,2
tt0119173,0,0,0,0
tt0119174,1,1,1,0
tt0119177,1,1,4,0
tt0119190,0,0,0,0
tt0119196,2,1,1,3
tt0119209,2,1,3,0
tt0119210,0,0,0,0
tt0119214,1,1,0,0
tt0119215,0,0,0,0
tt0119217,2,1,2,1
tt0119223,3,2,2,1
tt0119225,0,0,0,0
tt0119229,2,1,2,1
tt0119237,0,0,0,0
tt0119280,1,2,4,0
tt0119282,0,0,0,0
tt0119303,1,1,1,0
tt0119304,1,1,1,0
tt0119305,1,2,1,0
tt0119311,3,2,1,1
tt0119313,1,1,2,0
tt0119314,0,0,0,0
tt0119324,1,1,2,0
tt0119327,2,2,1,2
tt0119336,0,0,0,0
tt0119345,2,1,3,5
tt0119349,0,0,0,0
tt0119361,1,2,3,0
tt0119381,1,1,3,0
tt0119395,0,0,0,0
tt0119396,4,1,1,1
tt0119432,1,2,2,0
tt0119465,2,1,4,3
tt0119467,1,1,1,0
tt0119468,0,0,0,0
tt0119484,0,0,0,0
tt0119485,1,1,1,0
tt0119488,2,1,0,1
tt0119494,3,1,2,2
tt0119502,1,2,5,0
tt0119509,1,2,0,0
tt0119528,1,1,2,0
tt0119535,1,1,3,0
tt0119557,1,2,3,0
tt0119560,1,2,1,0
tt0119561,2,1,2,2
tt0119567,0,0,0,0
tt0119572,1,1,3,0
tt0119577,0,0,0,0
tt0119578,3,2,3,2
tt0119590,0,0,0,0
tt0119592,2,1,1,1
tt0119607,1,1,1,0
tt0119630,1,2,1,0
tt0119632,1,1,2,0
tt0119640,0,0,0,0
tt0119643,1,1,3,0
tt0119644,1,1,5,0
tt0119654,0,0,0,0
tt0119664,0,0,0,0
tt0119668,2,1,1,1
tt0119670,3,2,2,2
tt0119675,0,0,0,0
tt0119695,1,1,2,0
tt0119707,0,0,0,0
tt0119709,1,1,3,0
tt0119718,0,0,0,0
tt0119731,1,1,5,0
tt0119734,0,0,0,0
tt0119738,5,1,1,3
tt0119746,2,2,1,4
tt0119778,0,0,0,0
tt0119802,0,0,0,0
tt0119807,1,1,1,0
tt0119809,2,1,3,1
tt0119819,0,0,0,0
tt0119822,0,0,0,0
tt0119832,5,1,1,1
tt0119848,0,0,0,0
tt0119859,1,1,1,0
tt0119874,2,1,4,3
tt0119887,1,2,3,0
tt0119891,3,1,3,4
tt0119892,1,1,3,0
tt0119896,1,1,1,0
tt0119899,0,0,0,0
tt0119905,2,2,3,1
tt0119906,1,1,3,0
tt0119910,1,1,2,0
tt0119925,3,2,0,3
tt0119934,0,0,0,0
tt0119937,2,1,3,2
tt0119942,1,1,3,0
tt0119951,1,1,1,0
tt0119986,0,0,0,0
tt0119988,2,1,1,1
tt0119994,1,1,1,0
tt0120004,0,0,0,0
tt0120008,2,1,1,1
tt0120014,1,2,1,0
tt0120032,1,1,2,0
tt0120036,1,1,3,0
tt0120053,0,0,0,0
tt0120070,0,0,0,0
tt0120082,1,1,1,0
tt0120094,1,1,2,0
tt0120102,2,1,1,1
tt0120107,2,1,3,0
tt0120112,1,1,1,0
tt0120133,1,1,2,0
tt0120148,0,0,0,0
tt0120151,2,2,2,1
tt0120152,1,1,4,0
tt0120157,1,1,1,0
tt0120169,2,1,1,3
tt0120177,0,0,0,0
tt0120179,0,0,0,0
tt0120184,3,2,1,1
tt0120188,1,2,3,0
tt0120190,1,1,1,0
tt0120197,0,0,0,0
tt0120201,1,2,2,0
tt0120202,7,1,1,1
tt0120207,1,1,1,0
tt0120213,1,2,4,0
tt0120219,0,0,0,0
tt0120255,0,0,0,0
tt0120271,2,1,4,3
tt0120275,0,0,0,0
tt0120301,1,1,3,0
tt0120303,1,1,1,0
tt0120317,1,2,1,0
tt0120318,3,1,1,5
tt0120321,3,2,2,2
tt0120323,0,0,0,0
tt0120324,1,1,1,0
tt0120338,1,1,1,0
tt0120347,1,1,3,0
tt0120357,2,1,3,1
tt0120363,1,2,2,0
tt0120366,1,2,5,0
tt0120373,2,1,3,3
tt0120376,2,1,1,1
tt0120382,1,1,1,0
tt0120383,2,1,3,1
tt0120389,0,0,0,0
tt0120390,0,0,0,0
tt0120394,0,0,0,0
tt0120399,2,1,3,3
tt0120402,1,1,4,0
tt0120434,0,0,0,0
tt0120458,1,1,1,0
tt0120461,0,0,0,0
tt0120472,0,0,0,0
tt0120479,0,0,0,0
tt0120481,1,1,3,0
tt0120483,1,1,2,0
tt0120484,0,0,0,0
tt0120490,3,1,3,5
tt0120510,1,1,1,0
tt0120512,3,1,1,1
tt0120520,1,1,3,0
tt0120521,2,1,1,1
tt0120524,0,0,0,0
tt0120531,0,0,0,0
tt0120533,0,0,0,0
tt0120550,0,0,0,0
tt0120576,1,1,2,0
tt0120577,2,2,1,3
tt0120586,0,0,0,0
tt0120587,0,0,0,0
tt0120591,0,0,0,0
tt0120595,0,0,0,0
tt0120596,1,1,2,0
tt0120598,0,0,0,0
tt0120601,1,1,5,0
tt0120603,2,2,0,1
tt0120610,2,1,3,3
tt0120611,1,1,3,0
tt0120613,1,1,1,0
tt0120616,2,1,3,1
tt0120618,1,1,2,0
tt0120620,1,1,1,0
tt0120623,1,1,1,0
tt0120630,0,0,0,0
tt0120631,1,1,3,0
tt0120632,1,1,1,0
tt0120633,1,1,1,0
tt0120643,0,0,0,0
tt0120645,1,2,3,0
tt0120646,1,1,2,0
tt0120647,0,0,0,0
tt0120654,0,0,0,0
tt0120655,4,1,3,3
tt0120657,1,1,4,0
tt0120659,0,0,0,0
tt0120660,1,1,1,0
tt0120663,1,1,3,0
tt0120669,0,0,0,0
tt0120670,0,0,0,0
tt0120679,1,1,1,0
tt0120681,1,1,1,0
tt0120683,1,2,0,0
tt0120684,2,2,3,4
tt0120685,0,0,0,0
tt0120686,2,1,2,2
tt0120687,0,0,0,0
tt0120689,1,1,1,0
tt0120693,0,0,0,0
tt0120694,4,2,3,3
tt0120696,0,0,0,0
tt0120699,0,0,0,0
tt0120701,1,1,0,0
tt0120703,1,1,2,0
tt0120707,0,0,0,0
tt0120710,0,0,0,0
tt0120716,2,1,0,1
tt0120722,0,0,0,0
tt0120723,2,2,3,2
tt0120724,0,0,0,0
tt0120725,0,0,0,0
tt0120728,1,2,1,0
tt0120737,2,1,1,1
tt0120738,0,0,0,0
tt0120741,3,1,1,2
tt0120742,0,0,0,0
tt0120744,1,1,4,0
tt0120746,0,0,0,0
tt0120749,2,2,1,1
tt0120751,0,0,0,0
tt0120755,0,0,0,0
tt0120757,3,1,0,5
tt0120762,1,1,3,0
tt0120764,2,1,0,3
tt0120765,1,1,2,0
tt0120768,2,1,3,3
tt0120769,2,1,3,3
tt0120770,1,1,4,0
tt0120772,0,0,0,0
tt0120773,0,0,0,0
tt0120775,0,0,0,0
tt0120776,2,1,1,2
tt0120777,4,2,3,3
tt0120780,0,0,0,0
tt0120782,1,1,3,0
tt0120783,0,0,0,0
tt0120784,1,1,4,0
tt0120787,1,1,3,0
tt0120788,1,2,5,0
tt0120789,0,0,0,0
tt0120791,2,2,5,0
tt0120793,0,0,0,0
tt0120794,1,1,5,0
tt0120797,1,1,2,0
tt0120800,0,0,0,0
tt0120802,2,2,1,1
tt0120804,0,0,0,0
tt0120812,1,1,2,0
tt0120813,0,0,0,0
tt0120815,2,1,1,3
tt0120820,1,1,1,0
tt0120823,1,1,1,0
tt0120824,2,2,3,3
tt0120828,2,1,4,3
tt0120831,0,0,0,0
tt0120832,1,1,3,0
tt0120834,0,0,0,0
tt0120835,2,2,2,2
tt0120838,2,2,2,2
tt0120841,1,1,1,0
tt0120844,0,0,0,0
tt0120855,1,1,3,0
tt0120856,0,0,0,0
tt0120857,1,1,2,0
tt0120861,2,1,2,1
tt0120863,0,0,0,0
tt0120866,1,2,1,0
tt0120873,1,1,1,0
tt0120879,1,1,1,0
tt0120885,0,0,0,0
tt0120888,1,2,2,0
tt0120889,0,0,0,0
tt0120890,3,1,3,3
tt0120891,2,1,1,0
tt0120899,3,1,1,3
tt0120901,0,0,0,0
tt0120903,0,0,0,0
tt0120906,1,2,3,0
tt0120907,1,2,3,0
tt0120912,1,1,1,0
tt0120913,0,0,0,0
tt0120915,0,0,0,0
tt0120917,1,1,0,0
tt0121765,2,1,1,1
tt0121766,2,1,3,1
tt0122143,0,0,0,0
tt0122151,1,1,5,0
tt0122459,2,1,2,2
tt0122541,1,1,4,0
tt0122642,3,1,3,5
tt0122690,2,1,4,1
tt0122718,1,1,4,0
tt0122728,0,0,0,0
tt0122933,1,1,1,0
tt0123209,0,0,0,0
tt0123324,3,2,2,2
tt0123964,1,1,5,0
tt0123987,0,0,0,0
tt0124102,1,1,1,0
tt0124198,0,0,0,0
tt0124298,0,0,0,0
tt0124315,0,0,0,0
tt0124595,1,1,3,0
tt0124718,1,2,3,0
tt0124777,1,1,1,0
tt0124879,2,1,2,2
tt0124901,0,0,0,0
tt0125022,2,1,2,2
tt0125439,1,1,0,0
tt0125454,0,0,0,0
tt0125664,1,1,1,0
tt0125676,0,0,0,0
tt0125971,2,1,4,2
tt0126029,0,0,0,0
tt0126250,2,1,1,3
tt0126604,1,2,3,0
tt0126859,0,0,0,0
tt0126886,0,0,0,0
tt0126916,0,0,0,0
tt0127247,0,0,0,0
tt0127349,1,2,1,0
tt0127536,1,1,3,0
tt0127722,0,0,0,0
tt0127723,2,1,4,2
tt0128239,1,1,1,0
tt0128278,1,2,1,0
tt0128442,2,1,1,3
tt0128445,1,2,3,0
tt0128853,3,2,0,2
tt0129167,0,0,0,0
tt0129280,1,2,0,0
tt0129290,1,1,1,0
tt0129332,0,0,0,0
tt0129387,1,1,2,0
tt0130018,1,1,1,0
tt0130121,2,2,2,5
tt0130623,0,0,0,0
tt0131325,1,1,2,0
tt0131369,2,1,2,2
tt0131436,1,2,2,0
tt0131646,3,1,1,3
tt0131704,0,0,0,0
tt0131857,3,1,1,1
tt0132213,1,2,3,0
tt0132245,0,0,0,0
tt0132347,2,2,1,1
tt0132477,2,1,2,2
tt0132512,1,1,1,0
tt0133046,2,1,1,2
tt0133093,1,1,3,0
tt0133240,0,0,0,0
tt0133412,2,1,2,1
tt0133751,1,1,1,0
tt0133952,2,1,1,3
tt0134067,0,0,0,0
tt0134084,3,2,1,1
tt0134119,1,1,2,0
tt0134154,0,0,0,0
tt0134273,0,0,0,0
tt0134618,0,0,0,0
tt0134619,2,1,1,1
tt0134630,0,0,0,0
tt0134847,0,0,0,0
tt0134948,1,2,1,0
tt0134983,0,0,0,0
tt0136352,1,1,5,0
tt0137338,2,1,3,1
tt0137363,1,1,3,0
tt0137386,0,0,0,0
tt0137494,2,1,1,1
tt0137523,1,2,4,0
tt0138097,1,1,3,0
tt0138279,2,1,2,2
tt0138304,1,1,1,0
tt0138510,1,1,3,0
tt0138524,2,1,5,3
tt0138537,0,0,0,0
tt0138681,1,1,3,0
tt0138704,0,0,0,0
tt0138749,0,0,0,0
tt0138874,1,1,1,0
tt0138946,3,1,3,1
tt0139134,1,2,5,0
tt0139239,2,1,1,1
tt0139362,0,0,0,0
tt0139414,0,0,0,0
tt0139462,0,0,0,0
tt0139615,0,0,0,0
tt0139654,1,1,3,0
tt0139668,0,0,0,0
tt0139669,1,2,3,0
tt0139699,0,0,0,0
tt0139809,0,0,0,0
tt0140282,1,2,3,0
tt0140352,0,0,0,0
tt0140379,2,2,2,1
tt0140397,2,2,1,1
tt0140688,0,0,0,0
tt0140796,0,0,0,0
tt0140888,0,0,0,0
tt0141098,2,1,3,1
tt0141109,1,1,2,0
tt0141369,0,0,0,0
tt0141399,0,0,0,0
tt0141907,0,0,0,0
tt0141926,0,0,0,0
tt0141974,0,0,0,0
tt0142192,1,1,1,0
tt0142201,1,1,1,0
tt0142231,3,1,2,1
tt0142342,0,0,0,0
tt0143145,1,1,1,0
tt0143344,1,1,1,0
tt0143746,0,0,0,0
tt0143874,1,2,1,0
tt0144084,0,0,0,0
tt0144120,0,0,0,0
tt0144142,1,1,5,0
tt0144168,2,2,1,3
tt0144178,0,0,0,0
tt0144214,0,0,0,0
tt0144637,0,0,0,0
tt0144640,2,2,2,2
tt0144715,0,0,0,0
tt0144801,1,1,1,0
tt0144814,1,1,3,0
tt0144964,1,1,3,0
tt0145048,3,1,2,1
tt0145394,0,0,0,0
tt0145487,0,0,0,0
tt0145531,0,0,0,0
tt0145653,1,2,1,0
tt0145660,0,0,0,0
tt0145681,1,1,1,0
tt0145893,1,1,1,0
tt0145937,0,0,0,0
tt0146309,1,1,1,0
tt0146316,1,1,5,0
